id,title,category,target_audience,hook_type,duration,cta_offer,created_at
"SC-MU7HGJLC-16","High-Build Texture: 2 Labour Days Saved vs Multi-Coat Putty Sanding","Painters Club","Contractors & Applicators","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:41:12.798Z"
"SC-MU7HGJWC-84","The Real Cost of Space: Bulk Bags vs Heavy Machines","Dealer Counter","Hardware Retailers","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:41:13.013Z"
"SC-MU7HHWY1-83","Notched Trowel vs Flat Float: Perfect Rustic Uniformity","Painters Club","Thekedaars & Contractors","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:42:16.770Z"
"SC-MU7HHWZC-60","Cash Discount Magic: How 2% in 7 Days Skyrockets Dealer ROCE","Dealer Counter","Paint Stockists","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:42:17.082Z"
"SC-MU7HHWRK-73","Why Respecting Applicators Builds a Lifelong Brand: Swatch Certified Painter Community","Painters Club","Master Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:42:17.359Z"
"SC-MU7HHX5C-69","Cash Discount Magic: How 2% in 7 Days Boosts Dealer ROCE","Dealer Counter","Paint Stockists","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:42:17.583Z"
"SC-MU7HJADA-53","Monsoon Magic: How Anti-Fungal Chemistry Keeps Walls Fresh 5 Years","Science of Paints","Homeowners & Builders","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:43:20.599Z"
"SC-MU7HJALQ-80","Why Walls Sweat Salt & How Smart Polymers Stop It","Science of Paints","Homeowners & Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:43:20.769Z"
"SC-MU7HJATH-58","5 Saal Ka Stone Armor: Repaint Scam Kyon Banta Hai?","Homeowner Film","Homeowners Building Houses","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:43:21.385Z"
"SC-MU7HJAZI-72","High-Build Texture Leaps 2 Days Ahead in Labour Savings","Painters Club","Contractors & Applicators","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:43:21.468Z"
"SC-MU7HKNLV-69","Monsoon Magic: How Your Paint Fights Fungus","Science of Paints","Homeowners & Builders","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:44:24.779Z"
"SC-MU7HKO7I-31","The Unboxing of Swatch Rustic: Finding the Sealed ₹50 Cash Token and Instant Scanning","Painters Club","Professional Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:44:25.264Z"
"SC-MU7HKNQO-99","Monsoon Magic: How Your Paint Fights Fungus","Science of Paints","Homeowners & Builders","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:44:25.287Z"
"SC-MU7HKOA7-34","Monsoon Magic: How Anti-Fungal Chemistry Keeps Walls Fresh for 5 Years","Science of Paints","Homeowners & Builders","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:44:25.430Z"
"SC-MU7HM1II-82","5 Saal Ka Stone Armor: Repaint Scam Kyon Banta Hai?","Homeowner Film","Homeowners Building Houses","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:45:29.431Z"
"SC-MU7HM14E-90","Pre-Monsoon Wall Check: 3 Signs Your Texture Needs Guard","Homeowner Film","Villa & House Owners","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:45:29.629Z"
"SC-MU7HM1I2-40","Pre-Monsoon Wall Check: 3 Signs Your Wall Needs Texture","Homeowner Film","Villa & House Owners","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:45:29.650Z"
"SC-MU7HM1MK-18","Why Respecting Applicators Builds a Lifelong Brand: Swatch Certified Painter Community","Painters Club","Master Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:45:30.216Z"
"SC-MU7HNF5P-14","Water-Based vs Solvent Paints: Odor, VOCs, Health & Flame Safety","Science of Paints","Homeowners","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:46:34.054Z"
"SC-MU7HNF0C-89","The Unboxing of Swatch Rustic: Find the ₹50 Cash Token & Scan It","Painters Club","Professional Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:46:34.706Z"
"SC-MU7HNF6K-17","5 Saal Ka Stone Armor: Repainting Scam Kyon Ho Sakta Hai?","Homeowner Film","Homeowners Building Houses","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:46:35.038Z"
"SC-MU7HNFMN-36","Cash Discount Magic: How 2% in 7 Days Boosts Dealer ROCE","Dealer Counter","Paint Stockists","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:46:35.526Z"
"SC-MU7HOTDJ-53","2% Cash Discount Ka Power: Dealer ROCE Rocket Science","Dealer Counter","Paint Stockists","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:47:38.693Z"
"SC-MU7HOSVF-76","Har Deewar Ka Pukka Vishwas: Rajasthan-Engineered Coatings Ke Saath","Homeowner Film","Families","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:47:38.799Z"
"SC-MU7HOTMV-68","The Real Cost of Space: Bulk Bags vs Heavy Machines","Dealer Counter","Hardware Retailers","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:47:39.423Z"
"SC-MU7HOU0D-84","Pre-Monsoon Wall Check: 3 Signs Your Texture Needs Guard","Homeowner Film","Villa & House Owners","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:47:39.774Z"
"SC-MU7HQ6R4-41","The True Cost of Space: Bulk Bags vs Heavy Machines","Dealer Counter","Hardware Retailers","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:48:42.393Z"
"SC-MU7HQ6U5-99","Cash Discount Magic: How 2% in 7 Days Boosts Dealer ROCE","Dealer Counter","Paint Stockists","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:48:43.014Z"
"SC-MU7HQ7L2-86","PVC Chejdet Kya Hota Hai: Primer, Emulsion, Texture Clear","Science of Paints","Painters & Contractors","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:48:43.075Z"
"SC-MU7HQ7B8-36","PVC Chejdet Kya Hota Hai: Primer, Emulsion, Texture Ki Sachchi Baat","Science of Paints","Painters & Contractors","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:48:43.173Z"
"SC-MU7HRKFG-14","Cash Discount Magic: How 2% in 7 Days Boosts Dealer ROCE","Dealer Counter","Paint Stockists","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:49:46.782Z"
"SC-MU7HRJWB-26","2% Cash Discount Ka Power: Dealer ROCE Kaise Badhaye?","Dealer Counter","Paint Stockists","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:49:46.807Z"
"SC-MU7HRKDP-39","Why Respecting Applicators Builds a Lifelong Brand: Swatch Certified Painter Community","Painters Club","Master Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:49:47.004Z"
"SC-MU7HRKI5-66","Seamless Accent Walls: Swatch Rustic Texture x Minimalist Lighting","Architect Spec","Interior Decorators","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:49:47.759Z"
"SC-MU7HSXLP-39","Sunlit Facades: How Graded Quartz Texture Plays with Light","Architect Spec","Architects & Interior Designers","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:50:50.440Z"
"SC-MU7HSXLA-11","High-Build Texture: 2 Labour Days Saved vs Multi-Coat Putty Sanding","Painters Club","Contractors & Applicators","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:50:50.711Z"
"SC-MU7HSXR7-14","स्वतंत्र Accent Walls: Swatch Rustic Texture + Minimalist Lighting का Perfect Fusion","Architect Spec","Interior Decorators","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:50:52.117Z"
"SC-MU7HSYC6-47","Why Walls Sweat & How Smart Polymers Stop It","Science of Paints","Homeowners & Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:50:52.151Z"
"SC-MU7HUAPJ-62","Monsoon Mold Magic: Paint Chemistry That Keeps Walls Dry","Science of Paints","Homeowners & Builders","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:51:54.256Z"
"SC-MU7HUAWV-48","Water-Based vs Solvent Paints: Odor, VOCs, Health & Flame Safety","Science of Paints","Homeowners","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:51:54.798Z"
"SC-MU7HUBZQ-28","Pre-Monsoon Wall Check: 3 Signs Your Texture Needs Guard","Homeowner Film","Villa & House Owners","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:51:55.220Z"
"SC-MU7HUC12-43","Respect Kare, Brand Banaye: Swatch Certified Painter Community","Painters Club","Master Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:51:56.007Z"
"SC-MU7HVOCV-32","High-Build Texture vs Multi-Coat Putty: 2 Days Saved Live Test","Painters Club","Contractors & Applicators","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:52:58.406Z"
"SC-MU7HVOON-24","Crack-Bridging Science: How High-Elongation Acrylic Polymers Stretch Over Structural Micro-Cracks","Science of Paints","Builders & Architects","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:52:58.949Z"
"SC-MU7HVNXZ-41","Ready Bags, Rich Cashflow: Turn Dead Stock Into Daily Deals","Dealer Counter","Hardware & Paint Shop Owners","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:52:59.095Z"
"SC-MU7HVPAM-52","Pre-Monsoon Wall Check: 3 Signs Your Texture Needs Guard","Homeowner Film","Villa & House Owners","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:52:59.536Z"
"SC-MU7HX1YW-39","Aesthetic Light Shadows: How Natural Graded Quartz Texture Interacts with Sunlight Facades","Architect Spec","Architects & Interior Designers","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:54:02.910Z"
"SC-MU7HX1FS-34","30-Day Buyback Guarantee: Zero Risk New Product Launch","Dealer Counter","Retail Paint Dealers","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:54:03.050Z"
"SC-MU7HX1V6-22","Water-Based vs Solvent Paints: Odor, VOCs, Health & Flame Safety","Science of Paints","Homeowners","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:54:03.445Z"
"SC-MU7HX2BB-48","Notched Trowel vs Flat Float: Perfect Rustic Uniformity","Painters Club","Thekedaars & Contractors","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:54:04.290Z"
"SC-MU7HYFBG-85","Har Deewar Ka Pukka Vishwas: Rajasthan-Engineered Coatingin ki sachchi kahani","Homeowner Film","Families","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:55:06.689Z"
"SC-MU7HYFMP-80","The Unboxing of Swatch Rustic: Find the Sealed ₹50 Cash Token & Scan It","Painters Club","Professional Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:55:06.838Z"
"SC-MU7HYF7M-13","Why Walls Sweat Salt & How Smart Polymers Stop It","Science of Paints","Homeowners & Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:55:06.869Z"
"SC-MU7HYG9U-31","5 Saal Ka Stone Armor: Repaint Scam Kyon Banta Hai?","Homeowner Film","Homeowners Building Houses","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:55:07.719Z"
"SC-MU7HZSK6-51","The True Cost of Space: Bulk Bags vs Heavy Machines","Dealer Counter","Hardware Retailers","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:56:11.367Z"
"SC-MU7HZSFJ-32","5 Saal Ka Stone Armor: Repainting Scam Kyun Banta Hai?","Homeowner Film","Homeowners Building Houses","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:56:11.568Z"
"SC-MU7HZT7T-39","Notched Trowel vs Flat Float: Uniform Rustic Texture Kaise Achieve Kare?","Painters Club","Thekedaars & Contractors","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:56:12.137Z"
"SC-MU7HZSJB-70","Har Deewar Ka Pukka Vishwas: Rajasthan-Engineered Coatings Ke Sath","Homeowner Film","Families","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:56:12.159Z"
"SC-MU7I16HC-84","Aesthetic Light Shadows: How Natural Graded Quartz Texture Interacts with Sunlight Facades","Architect Spec","Architects & Interior Designers","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:57:15.607Z"
"SC-MU7I16C4-45","Water-Based vs Solvent Paints: Odor, VOCs, Health & Flame Safety","Science of Paints","Homeowners","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:57:16.155Z"
"SC-MU7I16XE-63","High-Build Texture: 2 Labour Days Saved vs Multi-Coat Putty Sanding","Painters Club","Contractors & Applicators","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:57:16.177Z"
"SC-MU7I16XT-19","Pre-Monsoon Wall Check: 3 Signs Your Texture Needs Guard","Homeowner Film","Villa & House Owners","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:57:16.458Z"
"SC-MU7I2KBP-79","Respect Kamzor Hands, Build Kalakar Legacy","Painters Club","Master Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:58:19.333Z"
"SC-MU7I2JWB-60","Har Deewar Ka Pukka Vishwas: Rajasthan-Engineered Coating Ki Sachchi Kahaani","Homeowner Film","Families","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:58:19.808Z"
"SC-MU7I2KC4-70","High-Build Texture: 2 Labour Days Saved vs Multi-Coat Putty Sanding","Painters Club","Contractors & Applicators","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:58:19.984Z"
"SC-MU7I2KK2-81","Why Respecting Applicators Builds a Lifetime Brand: Swatch Certified Painter Community","Painters Club","Master Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:58:20.180Z"
"SC-MU7I3XKP-51","Why Walls Sweat & How Polymers Lock It Out","Science of Paints","Homeowners & Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:59:23.810Z"
"SC-MU7I3XPX-81","High-Build Texture: 2 Labour Days Saved vs Multi-Coat Putty Sanding","Painters Club","Contractors & Applicators","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:59:23.908Z"
"SC-MU7I3XFX-24","Water-Based vs Solvent Paints: Odor, VOCs, Health & Flame Safety","Science of Paints","Homeowners","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:59:23.995Z"
"SC-MU7I3X2G-29","सफेद गढ़ के साथ आधुनिक न्यूनता का सिलसिला","Architect Spec","Interior Decorators","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T21:59:24.820Z"
"SC-MU7I5ATJ-39","30-Day Buyback Guarantee: Zero Risk New Product Launch","Dealer Counter","Retail Paint Dealers","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:00:27.810Z"
"SC-MU7I5AWK-69","Why Walls Sweat & How Smart Polymers Stop It","Science of Paints","Homeowners & Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:00:27.968Z"
"SC-MU7I5BLH-70","The Unboxing of Swatch Rustic: Finding the Sealed ₹50 Cash Token and Instant Scanning","Painters Club","Professional Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:00:28.145Z"
"SC-MU7I5AYO-79","PVC Chejdet Kya Hota Hai: Primer, Emulsion, Texture Ki Sachchi Baat","Science of Paints","Painters & Contractors","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:00:28.942Z"
"SC-MU7I6O7D-46","Aesthetic Light Shadows: How Natural Graded Quartz Texture Interacts with Sunlight Facades","Architect Spec","Architects & Interior Designers","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:01:31.514Z"
"SC-MU7I6OBO-96","PVC Chej Kehta Hai: Primer, Emulsion, Texture Ki Sachchi Bat","Science of Paints","Painters & Contractors","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:01:32.460Z"
"SC-MU7I6P2O-52","The Unboxing of Swatch Rustic: Find the Sealed ₹50 Cash Token & Scan It","Painters Club","Professional Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:01:32.487Z"
"SC-MU7I6OGM-11","30-Day Buyback Guarantee: Zero Risk New Product Launch","Dealer Counter","Retail Paint Dealers","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:01:32.646Z"
"SC-MU7I81CU-60","Seamless Accent Walls: Swatch Rustic Texture x Minimalist Lighting","Architect Spec","Interior Decorators","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:02:35.518Z"
"SC-MU7I8237-72","Seamless Accent Walls: Swatch Rustic Texture x Modern Minimalist Lighting","Architect Spec","Interior Decorators","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:02:36.283Z"
"SC-MU7I828I-89","The Unboxing of Swatch Rustic: Finding the Sealed ₹50 Cash Token and Instant Scanning","Painters Club","Professional Painters","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:02:37.254Z"
"SC-MU7I8249-66","सुरुआत में दमदार अक्सर: Swatch Rustic Texture + Minimalist Lighting","Architect Spec","Interior Decorators","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:02:37.953Z"
"SC-MU7I9FC2-94","How Sunlight Breathes Life into Graded Quartz Textures","Architect Spec","Architects & Interior Designers","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:03:39.808Z"
"SC-MU7I9EQP-70","PVC Chejdet Kya Hota Hai: Primer, Emulsion, Texture Ki Sachchi Bat","Science of Paints","Painters & Contractors","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:03:40.302Z"
"SC-MU7I9G33-16","Seamless Accent Walls: Swatch Rustic Texture x Minimalist Lighting","Architect Spec","Interior Decorators","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:03:40.337Z"
"SC-MU7I9GMM-16","Notched Trowel vs Flat Float: Perfect Rustic Uniformity","Painters Club","Thekedaars & Contractors","MrBeast Visual Spike","55s","Free Consultation (+91 8000530422)","2026-09-18T22:03:41.507Z"
